NOC_CODE,OASIS_LABEL,Reading Comprehension,Writing,Numeracy,Digital Literacy,Oral Communication: Active Listening,Oral Communication: Oral Comprehension,Oral Communication: Oral Expression,Critical Thinking,Decision Making,Evaluation,Learning and Teaching Strategies,Problem Solving,Systems Analysis,Digital Production,Preventative Maintenance,Equipment and Tool Selection,Operation and Control,Operation Monitoring of Machinery and Equipment,Quality Control Testing,Repairing,Setting up,Product Design,Troubleshooting,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Monitoring,Time Management,Coordinating,Instructing,Negotiating,Persuading,Social Perceptiveness,Categorization Flexibility,Deductive Reasoning,Fluency of Ideas,Inductive Reasoning,Information Ordering,Mathematical Reasoning,Memorizing,Multitasking,Numerical Ability,Pattern Identification,Pattern Organization Speed,Perceptual Speed,Problem Identification,Selective Attention,Spatial Orientation,Spatial Visualization,Verbal Ability,Written Comprehension,Written Expression,Body Flexibility,Dynamic Strength,Explosive Strength,Gross Body Coordination,Gross Body Equilibrium,Multi-Limb Coordination,Stamina,Static Strength,Trunk Strength,Arm-Hand Steadiness,Control of Settings,Finger Dexterity,Manual Dexterity,Multi-Signal Response,Rate Control,Reaction Time,Speed of Limb Movement,Finger-Hand-Wrist Motion,Auditory Attention,Depth Perception,Far Vision,Glare Tolerance,Hearing Sensitivity,Near Vision,Night Vision,Peripheral Vision,Speech Clarity,Speech Recognition,Sound Localization,Colour Perception,Total_Impact_0_1,Total_Impact_%
3210,Opticians,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2,2,3,2,2,3,2,2,3,2,2,2,3,2,0,2,3,3,3,1,1,0,0,0,3,0,1,2,3,2,3,3,2,1,2,0,3,2,2,3,0,1,3,0,0,2,3,0,3,0.4390189520624306,43.9
3210,Paramedical occupations,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3,4,3,3,4,3,4,4,3,4,5,5,4,3,4,3,4,4,3,4,3,5,4,4,4,4,5,3,4,3,4,4,5,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,0.6392419175027871,63.92
3210,Physical Rehabilitation therapists,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3,3,3,3,3,2,3,3,2,2,3,3,3,2,0,3,3,3,3,3,3,1,3,2,3,3,3,3,3,2,3,3,1,1,1,3,2,2,2,2,0,2,3,0,0,3,3,0,2,0.46845039018952106,46.85
3210,Physiotherapy assistants and occupational therapy assistants,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2,2,3,2,2,2,2,3,2,2,3,3,3,2,0,2,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,2,1,1,2,2,2,2,2,0,2,3,0,0,3,3,0,2,0.4434782608695656,44.35
3210,Respiratory therapists,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,3,2,2,0,3,2,3,3,2,2,3,3,3,3,3,3,2,3,2,3,3,2,0,3,3,0,2,3,3,1,3,0.5331103678929767,53.31
3211,Dental hygienists,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2,2,2,3,2,2,2,3,2,2,2,2,3,2,1,2,3,3,3,2,2,0,1,2,3,2,1,2,4,3,5,3,3,2,2,1,3,2,2,2,0,2,4,0,0,2,3,0,3,0.42787068004459317,42.79
3211,Dental technologists and technicians,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,3,2,2,2,2,2,3,2,3,3,3,1,3,2,3,2,2,0,0,0,0,3,1,1,2,4,4,5,3,2,2,2,0,3,2,3,2,0,2,4,0,0,2,2,0,3,0.45261984392419197,45.26
3211,Dental therapists,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3,3,2,3,2,2,3,3,2,3,2,2,3,3,1,2,3,3,3,2,2,0,2,2,3,2,1,2,4,3,5,4,3,2,2,1,3,2,2,2,0,3,4,0,0,2,3,0,3,0.4874024526198441,48.74
3211,Denturists,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2,3,2,3,3,3,3,2,3,3,2,3,3,3,1,3,3,3,3,2,1,0,0,0,3,1,1,1,4,4,5,3,2,2,2,1,3,2,3,2,0,2,4,0,0,3,3,0,3,0.500557413600892,50.06
3212,Cardiology technologists,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,0,2,3,3,3,2,2,0,3,2,3,2,2,2,3,3,3,3,3,3,3,2,3,2,2,2,0,3,4,0,0,3,3,0,2,0.5290969899665554,52.91
3212,Dietary technicians,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2,2,2,2,2,3,2,3,3,2,2,2,2,2,0,2,2,2,2,1,1,0,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,3,2,2,0,2,3,0,0,2,2,0,3,0.3734671125975474,37.35
3212,Electrophysiological technologists,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2,3,3,3,3,2,3,3,2,3,3,3,3,3,0,2,3,3,3,2,1,0,1,1,3,1,2,2,3,3,3,3,3,1,2,0,2,2,2,0,0,3,4,0,0,3,3,0,0,0.4742474916387961,47.42
3212,Magnetic Resonance Technologist,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2,3,3,3,3,3,3,2,3,3,3,3,2,3,1,3,3,3,3,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,2,0,3,4,0,0,2,2,0,3,0.509253065774805,50.93
3212,Medical laboratory technologists,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4,3,3,3,4,3,4,2,3,5,4,4,3,3,0,3,3,3,3,2,1,0,2,2,2,2,1,2,4,3,4,3,2,3,3,2,3,3,3,0,0,3,5,0,0,3,3,0,5,0.5763656633221851,57.64
3212,Medical sonographers,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3,2,2,2,2,2,3,2,2,3,3,3,3,2,0,3,3,3,3,3,2,0,3,2,3,2,2,2,3,3,3,3,2,2,2,1,3,2,3,0,0,2,3,0,1,3,3,0,3,0.48004459308807146,48.0
3212,Nuclear medicine technologists,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3,3,3,3,3,3,3,2,3,3,3,3,3,2,0,3,3,3,3,2,1,0,2,2,2,2,2,2,3,3,3,3,2,2,2,1,2,2,2,2,0,2,4,0,0,2,3,0,3,0.50479375696767,50.48
3212,Ocularists,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3,3,4,3,3,3,2,3,3,2,3,1,3,3,1,4,3,3,4,1,1,0,1,1,3,1,1,2,4,3,4,4,0,0,1,2,2,2,3,1,0,2,4,0,0,3,3,0,3,0.5190635451505018,51.91
3212,Pharmacy technicians,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2,2,2,2,3,3,2,3,2,3,3,2,3,0,2,3,3,2,1,1,0,2,1,2,2,2,2,3,2,3,3,1,0,1,2,2,2,2,2,0,2,4,0,0,3,3,0,3,0.40758082497212944,40.76
3212,Prosthetic and orthotic technicians,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2,3,3,2,2,3,2,3,3,2,2,1,3,2,1,4,3,2,2,2,2,0,1,1,3,1,2,2,4,3,4,4,0,0,1,2,2,2,3,1,0,2,3,0,0,2,3,0,3,0.46688963210702356,46.69
3212,Prosthetists and orthotists,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3,3,4,3,3,3,2,3,3,2,3,2,3,3,0,4,3,3,4,2,2,0,1,1,3,1,2,2,3,3,4,4,0,0,1,2,2,2,3,1,0,2,3,0,0,3,3,0,2,0.5295429208472688,52.95
3212,Radiation therapists,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,0,3,2,3,2,2,2,3,3,3,3,3,2,0,3,3,2,3,2,0,3,3,0,1,3,3,0,2,0.5123745819397995,51.24
3212,Radiological technologists,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,0,3,4,0,0,2,2,0,2,0.49788182831661115,49.79
3220,Acupuncturists,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3,3,3,3,3,2,3,2,2,3,2,3,3,3,0,3,3,3,3,2,3,0,1,2,2,2,2,3,3,2,4,3,0,0,0,1,3,2,2,1,0,2,3,0,0,3,3,0,2,0.45551839464882965,45.55
3220,Herbalists,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3,3,3,3,3,2,3,2,2,4,2,2,3,2,0,2,3,3,3,1,1,0,1,1,2,1,1,1,3,1,2,3,0,0,0,1,1,2,1,1,0,2,3,0,0,3,3,0,2,0.42653288740245265,42.65
3220,Holistic nutritionists,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3,3,3,3,3,2,3,2,3,3,3,2,3,2,0,2,3,3,3,0,0,0,0,0,2,1,1,1,2,1,2,2,0,0,0,0,1,2,2,2,0,1,2,0,0,3,3,0,3,0.42363433667781497,42.36
3220,Homeopaths,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3,3,3,3,3,2,3,2,2,4,2,2,3,2,0,2,3,3,3,1,0,0,1,1,2,1,1,1,3,1,2,3,0,0,0,1,1,2,1,1,0,2,3,0,0,3,3,0,2,0.41939799331103683,41.94
3220,Massage therapists,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,2,3,3,2,3,5,1,2,3,3,5,3,4,3,2,3,3,0,0,0,1,3,1,1,1,0,1,1,0,0,3,3,0,1,0.36566332218506153,36.57
3220,Naturotherapists,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3,3,3,3,3,2,3,2,2,3,3,3,3,2,0,2,3,3,3,1,2,0,1,2,2,2,1,2,3,1,3,3,0,0,0,1,2,2,1,2,0,2,3,0,0,3,3,0,2,0.43656633221850616,43.66
3220,Osteopathic manual practitioners,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3,3,3,4,3,3,3,2,2,3,3,3,3,3,0,3,3,3,3,3,3,1,2,2,3,3,3,4,3,1,4,3,0,0,0,1,1,1,1,1,0,2,3,0,0,3,3,0,2,0.4579710144927539,45.8
3220,Reflexologists,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3,2,3,3,2,2,3,2,2,2,2,2,3,2,0,2,3,3,2,1,2,0,2,1,2,2,2,2,3,1,3,3,0,0,0,2,2,1,2,1,0,2,3,0,0,3,3,0,1,0.3777034559643255,37.77
3220,Traditional Chinese medicine practitioners,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3,3,3,4,3,3,3,3,3,4,2,3,3,3,0,3,3,3,3,1,0,0,1,2,2,2,1,1,3,2,4,3,0,0,0,1,3,2,2,1,0,2,3,0,0,3,3,0,2,0.46622073578595336,46.62
3310,Audiometric technicians,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2,2,2,2,2,2,3,2,3,3,3,2,2,3,1,2,3,3,2,1,1,0,0,0,2,0,1,1,3,3,3,3,2,0,1,0,1,4,2,2,0,5,3,0,0,4,4,1,2,0.4425863991081384,44.26
3310,Blood donor clinic assistants,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,0,1,1,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,0,0,2,3,0,0,2,2,0,3,0.3360089186176142,33.6
3310,Dental Laboratory Assistants,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,0,0,0,0,3,0,1,1,3,4,4,3,2,2,2,0,3,2,3,2,0,2,4,0,0,2,1,0,3,0.3710144927536234,37.1
3310,Dental assistants,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,0,2,2,3,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2,0,2,3,0,0,2,3,0,2,0.3687848383500558,36.88
3310,Medical laboratory assistants and related technical occupations,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3,2,2,2,3,2,3,2,2,3,3,2,3,3,1,2,3,3,2,2,2,0,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,0,0,2,4,0,0,2,2,2,3,0.4329988851727984,43.3
3310,Morgue attendants,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2,2,2,3,3,2,2,2,3,3,3,3,3,0,2,2,2,2,3,3,0,2,2,3,2,3,2,4,3,4,3,0,3,3,0,3,2,3,0,0,2,4,0,0,2,2,0,3,0.40022296544035696,40.02
3310,"Nurse aides, orderlies and patient service associates",2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,3,3,4,3,3,2,3,4,3,3,2,3,3,2,0,3,3,1,2,2,2,0,3,3,0,1,3,3,1,2,0.3692307692307696,36.92
3310,Ophthalmic assistants,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,2,3,3,2,2,1,0,1,1,2,1,1,1,3,3,3,3,1,0,1,2,1,1,2,2,0,1,3,0,0,2,3,0,3,0.3701226309921962,37.01
3310,Optical/ophthalmic laboratory technicians and assistants,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2,2,1,2,2,2,2,1,2,2,2,3,2,3,0,3,2,2,2,2,1,0,1,0,3,2,1,2,5,5,4,3,2,2,2,2,4,2,3,2,0,2,4,0,0,2,2,0,3,0.39665551839464896,39.67
3310,Orthopedic technologists,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3,3,3,3,3,2,3,3,3,3,3,3,2,2,0,2,3,3,3,3,3,1,3,2,2,2,3,3,3,2,3,3,1,0,1,1,0,2,2,2,0,2,4,0,0,3,3,0,2,0.46532887402452655,46.53
3310,Pharmacy technical assistants and pharmacy assistants,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2,2,1,2,2,2,2,2,2,2,1,2,2,1,0,1,2,2,2,2,2,0,1,1,2,2,2,2,2,1,3,2,1,1,1,1,2,3,1,2,0,1,3,0,0,2,3,0,2,0.31817168338907464,31.82
3310,Rehabilitation aides,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,0,2,2,2,2,3,3,2,3,3,3,3,3,3,2,2,2,3,2,1,2,2,2,2,2,2,0,2,3,0,0,2,2,0,2,0.3616499442586402,36.16
3310,Sterile processing technicians,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,0,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,0,0,3,3,0,2,2,2,2,3,0.40267558528428116,40.27
4001,"Government managers - economic analysis, policy development and program administration",5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4,4,4,4,4,5,4,4,5,2,3,3,4,3,0,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,3,0,0,4,3,0,2,0.5712374581939802,57.12
4001,Government managers - education policy development and program administration,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4,4,4,4,4,4,4,4,4,1,3,3,4,3,1,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,3,0,0,4,3,0,2,0.554738015607581,55.47
4001,Government managers - health and social policy development and program administration,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4,4,4,4,4,4,4,4,4,1,3,3,4,3,1,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,3,0,0,4,3,0,2,0.554738015607581,55.47
4001,Other managers in public administration,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3,3,3,3,3,4,3,4,4,2,2,3,3,2,1,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,3,0,0,4,3,0,2,0.5112597547380158,51.13
4002,Administrator of vocational training schools,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4,3,4,4,4,3,3,3,3,3,2,2,3,2,0,0,4,4,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,3,0,0,5,4,0,1,0.5130434782608696,51.3
4002,Administrators of elementary and secondary education,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4,3,4,4,3,4,4,4,4,3,3,2,4,3,0,2,4,4,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,3,0,2,3,0,0,5,5,0,1,0.5460423634336679,54.6
4002,Faculty administrators,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4,3,4,4,4,3,3,3,4,3,3,2,4,2,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,3,0,0,5,4,0,1,0.5228539576365664,52.29
